id,n_victimas,aaaa,mm,dd,fecha,hora,hh,direccion_normalizada,comuna,tipo_calle,otra_direccion,calle,altura,cruce,geocodificacion_caba,longitud,latitud,victima,acusado,participantes,moto,auto,transporte_publico,camion,ciclista,gravedad,origen,lugar_del_hecho,tipo_de_calle,dirección normalizada,xy_caba,año,mes
LC-2020-0091216,1,2020,2,12,2020-02-12 00:00:00,0,0,ALVAREZ THOMAS AV. y BLANCO ENCALADA,12,AVENIDA,SD,ALVAREZ THOMAS AV.,0.0,BLANCO ENCALADA,Point (98317.2700127759 106270.04651724),-58.481637804852,-34.572747669269,CICLISTA,MOTO,CICLISTA-MOTO,x,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0091559,1,2020,2,12,2020-02-12 00:00:00,8,8,"GUZMAN y NEWBERY, JORGE AV.",15,CALLE,SD,GUZMAN,0.0,"NEWBERY, JORGE AV.",Point (101054.415842516 104392.043066668),-58.451806231102,-34.589677835259,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0093173,1,2020,2,12,2020-02-12 00:00:00,16,16,VALLEJOS y ESTADO PLURINACIONAL DE BOLIVIA,12,CALLE,SD,VALLEJOS,0.0,ESTADO PLURINACIONAL DE BOLIVIA,Point (96872.081656063 104830.867583659),-58.497392828956,-34.585717629585,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0093902,1,2020,2,12,2020-02-12 00:00:00,19,19,SALTA y HUMBERTO 1Â°,1,CALLE,SD,SALTA,0.0,HUMBERTO 1Â°,Point (107366.576658015 100914.386506107),-58.382972544389,-34.621001332636,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0096444,1,2020,2,13,2020-02-13 00:00:00,16,16,INDEPENDENCIA AV. y BOEDO AV.,5,AVENIDA,SD,INDEPENDENCIA AV.,0.0,BOEDO AV.,Point (104290.784429732 100919.102457299),-58.416511867917,-34.620976130709,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0096495,1,2020,2,13,2020-02-13 00:00:00,18,18,PATRON y ANDALGALA,9,CALLE,SD,PATRON,0.0,ANDALGALA,Point (94818.5401821954 97476.8668395049),-58.519821154092,-34.652001102613,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0098611,1,2020,2,14,2020-02-14 00:00:00,14,14,"LIBERTAD y ALVEAR, MARCELO T. DE",1,CALLE,SD,LIBERTAD,0.0,"ALVEAR, MARCELO T. DE",Point (107258.127892513 103587.92643023),-58.384177792256,-34.596901718895,CICLISTA,TAXI,CICLISTA-TAXI,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0098841,1,2020,2,14,2020-02-14 00:00:00,14,14,ARMENIA y SANTA FE AV.,14,AVENIDA,SD,ARMENIA,0.0,SANTA FE AV.,Point (104132.399305704 105067.506916019),-58.418258868542,-34.583581295303,PEATON,CICLISTA,PEATON-CICLISTA,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0099290,1,2020,2,14,2020-02-14 00:00:00,18,18,CORRIENTES AV. y MONTEVIDEO,1,AVENIDA,SD,CORRIENTES AV.,0.0,MONTEVIDEO,Point (106778.934147897 102776.660829402),-58.389395118444,-34.60421805892,CICLISTA,CICLISTA,CICLISTA-CICLISTA,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0099639,1,2020,2,15,2020-02-15 00:00:00,22,22,NAHUEL HUAPI y PACHECO,12,CALLE,SD,NAHUEL HUAPI,0.0,PACHECO,Point (97855.2955118769 106568.747908945),-58.486671621303,-34.57005414912,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0100026,1,2020,2,15,2020-02-15 00:00:00,8,8,SANTA FE AV. y ECUADOR,2,AVENIDA,SD,SANTA FE AV.,0.0,ECUADOR,Point (105475.138683933 103902.463334411),-58.403616393674,-34.594077306511,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0100319,1,2020,2,15,2020-02-15 00:00:00,14,14,CHIVILCOY y SANTO TOME,10,CALLE,SD,CHIVILCOY,0.0,SANTO TOME,Point (96585.2755515813 101851.824399005),-58.500531095742,-34.612571075624,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0100371,1,2020,2,15,2020-02-15 00:00:00,21,21,REMEDIOS y ALBARIÃ‘O,9,CALLE,SD,REMEDIOS,0.0,ALBARIÃ‘O,Point (97418.1977268928 97222.6068669425),-58.491463994937,-34.654303077679,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0101264,1,2020,2,16,2020-02-16 00:00:00,2,2,DE LOS CONSTITUYENTES AV. y CHORROARIN AV.,15,AVENIDA,SD,DE LOS CONSTITUYENTES AV.,0.0,CHORROARIN AV.,Point (98816.0276881988 104069.505871871),-58.476205561583,-34.592585067395,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0102140,1,2020,2,16,2020-02-16 00:00:00,22,22,IBERA y CRAMER AV.,13,CALLE,SD,IBERA,0.0,CRAMER AV.,Point (99483.5457394211 108133.175093983),-58.46892650171,-34.555953838864,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0107738,1,2020,2,18,2020-02-18 00:00:00,18,18,BLANCO ENCALADA y PACHECO,12,CALLE,SD,BLANCO ENCALADA,0.0,PACHECO,Point (98138.2861238966 106142.673354344),-58.483588655052,-34.573895552498,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0109557,1,2020,2,19,2020-02-19 00:00:00,14,14,"DON PEDRO DE MENDOZA AV. y BRIN, MINISTRO",4,AVENIDA,SD,DON PEDRO DE MENDOZA AV.,0.0,"BRIN, MINISTRO",Point (109954.032525304 99177.9493822123),-58.3547379536,-34.63663251928,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0109875,1,2020,2,19,2020-02-19 00:00:00,15,15,"BEIRO, FRANCISCO AV. y PAZ, GRAL. AV.",10,AVENIDA,SD,"BEIRO, FRANCISCO AV.",0.0,"PAZ, GRAL. AV.",Point (93851.6366334989 101233.251940262),-58.530340969644,-34.618134252947,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0111765,1,2020,2,20,2020-02-20 00:00:00,9,9,RIVADAVIA AV. y SANTIAGO DEL ESTERO,1,AVENIDA,SD,RIVADAVIA AV.,0.0,SANTIAGO DEL ESTERO,Point (107193.66179124 102280.565239988),-58.384869551224,-34.608687268948,CICLISTA,TAXI,CICLISTA-TAXI,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0111930,1,2020,2,20,2020-02-20 00:00:00,9,9,ESTADO DE PALESTINA y HUMAHUACA,5,CALLE,SD,ESTADO DE PALESTINA,0.0,HUMAHUACA,Point (103470.462399099 103085.759089619),-58.42546560971,-34.601448054706,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0112330,1,2020,2,20,2020-02-20 00:00:00,8,8,"PAZ, GRAL. AV. y LLAVALLOL",11,GRAL PAZ,SD,"PAZ, GRAL. AV.",0.0,LLAVALLOL,Point (95225.8210894813 105110.368420677),-58.515334938952,-34.583191663632,CICLISTA,TRANSPORTE PUBLICO,CICLISTA-TRANSPORTE PUBLICO,0,0,x,0,x,SD,Lesiones,,,,,,
LC-2020-0112534,1,2020,2,20,2020-02-20 00:00:00,16,16,"SASTRE, MARCOS y PAZ, MARCOS",10,CALLE,SD,"SASTRE, MARCOS",0.0,"PAZ, MARCOS",Point (95959.3424971358 101599.584241669),-58.507356974273,-34.614842563992,CICLISTA,CAMIONETA,CICLISTA-CAMIONETA,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0112736,1,2020,2,20,2020-02-20 00:00:00,16,16,PLAZA y LA PAMPA,15,CALLE,SD,PLAZA,0.0,LA PAMPA,Point (99305.7763919465 106076.189617776),-58.470865251516,-34.574496382258,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0113698,1,2020,2,21,2020-02-21 00:00:00,3,3,"DE LOS CONSTITUYENTES AV. y PAZ, GRAL. AV.",12,AVENIDA,SD,DE LOS CONSTITUYENTES AV.,0.0,"PAZ, GRAL. AV.",Point (95720.9483675134 106663.037560225),-58.509930461176,-34.56919739421,CICLISTA,CAMIONETA,CICLISTA-CAMIONETA,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0115054,1,2020,2,21,2020-02-21 00:00:00,15,15,MAZA y DON BOSCO,5,CALLE,SD,MAZA,0.0,DON BOSCO,Point (104266.88124229 101889.220806122),-58.416777331557,-34.612231191633,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0115291,1,2020,2,21,2020-02-21 00:00:00,18,18,ZUVIRIA y MOZART,9,CALLE,SD,ZUVIRIA,0.0,MOZART,Point (99157.0559125022 96918.546039152),-58.472495731529,-34.657046986902,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0115427,1,2020,2,21,2020-02-21 00:00:00,16,16,ZELADA y BASUALDO,10,CALLE,SD,ZELADA,0.0,BASUALDO,Point (96633.0363414493 98394.0676338429),-58.500024307172,-34.643740792308,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0116899,1,2020,2,22,2020-02-22 00:00:00,15,15,"DEL LIBERTADOR AV. e ISABEL, INFANTA AV.",14,AVENIDA,SD,DEL LIBERTADOR AV.,0.0,"ISABEL, INFANTA AV.",Point (103813.209708269 106372.037796893),-58.42174360958,-34.571822869962,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0117143,1,2020,2,22,2020-02-22 00:00:00,16,16,"POTOSI y ACUÃ‘A DE FIGUEROA, FRANCISCO",5,CALLE,SD,POTOSI,0.0,"ACUÃ‘A DE FIGUEROA, FRANCISCO",Point (103704.089196823 102440.017393153),-58.422915898163,-34.607268238797,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0117531,1,2020,2,23,2020-02-23 00:00:00,23,23,SUAREZ AV. y HERRERA,4,AVENIDA,SD,SUAREZ AV.,0.0,HERRERA,Point (107903.918285871 98767.4309142529),-58.377093345924,-34.640350824684,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0118658,1,2020,2,23,2020-02-23 00:00:00,21,21,LINIERS VIRREY y RIVADAVIA AV.,5,AVENIDA,SD,LINIERS VIRREY,0.0,RIVADAVIA AV.,Point (104354.243827499 102044.186541119),-58.415825590649,-34.610833904689,PEATON,CICLISTA,PEATON-CICLISTA,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0122033,1,2020,2,26,2020-02-26 00:00:00,8,8,"DE LOS CONSTITUYENTES AV. y BEIRO, FRANCISCO AV.",15,AVENIDA,SD,DE LOS CONSTITUYENTES AV.,0.0,"BEIRO, FRANCISCO AV.",Point (98035.7614299099 104453.875275144),-58.484709995458,-34.589118953613,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0123819,1,2020,2,26,2020-02-26 00:00:00,17,17,"PUAN y LAFERRERE, GREGORIO DE",7,CALLE,SD,PUAN,0.0,"LAFERRERE, GREGORIO DE",Point (101627.957982773 99806.9791729651),-58.445546012974,-34.631008783434,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0124517,1,2020,2,27,2020-02-27 00:00:00,1,1,GRECIA y RAMALLO,13,CALLE,SD,GRECIA,0.0,RAMALLO,Point (99593.9840482907 109844.175883032),-58.467722262235,-34.540530066282,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0125686,1,2020,2,27,2020-02-27 00:00:00,11,11,TINOGASTA y QUEVEDO,11,CALLE,SD,TINOGASTA,0.0,QUEVEDO,Point (95098.3776810938 101784.028042665),-58.516743405834,-34.613176115353,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0126455,1,2020,2,27,2020-02-27 00:00:00,15,15,AZARA y SUAREZ,4,CALLE,SD,AZARA,0.0,SUAREZ,Point (108425.707408378 98999.2802910845),-58.371404584348,-34.638256723248,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0126539,1,2020,2,27,2020-02-27 00:00:00,15,15,"IRIARTE, GRAL. y HERRERA",4,CALLE,SD,"IRIARTE, GRAL.",0.0,HERRERA,Point (108101.352853217 97857.4294415315),-58.3749313223,-34.648552369385,CICLISTA,MOTO,CICLISTA-MOTO,x,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0127069,1,2020,2,27,2020-02-27 00:00:00,20,20,"SARANDI y CALVO, CARLOS",3,CALLE,SD,SARANDI,0.0,"CALVO, CARLOS",Point (106309.566230496 100965.79310003),-58.394498857934,-34.620544921846,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0127087,1,2020,2,27,2020-02-27 00:00:00,18,18,LINIERS VIRREY y SALCEDO,5,CALLE,SD,LINIERS VIRREY,0.0,SALCEDO,Point (104609.122896515 99548.143457091),-58.413033252937,-34.633333121485,CICLISTA,CICLISTA,CICLISTA-CICLISTA,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0127099,1,2020,2,27,2020-02-27 00:00:00,18,18,"RIVERA, PEDRO I., DR. y CRAMER AV.",13,AVENIDA,SD,"RIVERA, PEDRO I., DR.",0.0,CRAMER AV.,Point (99768.0438795891 107743.873144557),-58.465826800683,-34.559463317179,CICLISTA,CAMIONETA,CICLISTA-CAMIONETA,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0129305,1,2020,2,28,2020-02-28 00:00:00,22,22,DE MAYO AV. y SALTA,1,AVENIDA,SD,DE MAYO AV.,0.0,SALTA,Point (107324.570666571 102224.590733928),-58.383441816107,-34.609190927189,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0129470,1,2020,2,28,2020-02-28 00:00:00,17,17,SALCEDO y LINIERS VIRREY,5,CALLE,SD,SALCEDO,0.0,LINIERS VIRREY,Point (104609.122896515 99548.143457091),-58.413033252937,-34.633333121485,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,sd,Lesiones,,,,,,
LC-2020-0132443,1,2020,3,1,2020-03-01 00:00:00,13,13,VERA y LAVALLEJA,15,CALLE,SD,VERA,0.0,LAVALLEJA,Point (102564.930283538 103080.730379267),-58.435337459452,-34.601495998717,CICLISTA,TRANSPORTE PUBLICO,CICLISTA-TRANSPORTE PUBLICO,0,0,x,0,x,SD,Lesiones,,,,,,
LC-2020-0132882,1,2020,3,1,2020-03-01 00:00:00,17,17,CORDOBA AV. y GASCON,14,AVENIDA,SD,CORDOBA AV.,0.0,GASCON,Point (103662.913639291 103496.492060194),-58.42336930425,-34.597744873389,CICLISTA,TAXI,CICLISTA-TAXI,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0133793,1,2020,3,2,2020-03-02 00:00:00,10,10,ESCALADA AV. y AQUINO,8,AVENIDA,SD,ESCALADA AV.,0.0,AQUINO,Point (99574.7007183389 95883.5956089232),-58.467940229768,-34.666376661677,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0133911,1,2020,3,2,2020-03-02 00:00:00,10,10,FRAGATA PRES. SARMIENTO y FRANKLIN,6,CALLE,SD,FRAGATA PRES. SARMIENTO,0.0,FRANKLIN,Point (100839.9088848 101826.006542239),-58.454142025615,-34.612809373699,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0134749,1,2020,3,2,2020-03-02 00:00:00,21,21,ASAMBLEA AV. y CACHIMAYO,7,AVENIDA,SD,ASAMBLEA AV.,0.0,CACHIMAYO,Point (102384.967723386 99370.8295728942),-58.437289173172,-34.634938961446,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0135603,1,2020,3,2,2020-03-02 00:00:00,21,21,"JUSTO, JUAN B. AV. y LOYOLA",15,AVENIDA,SD,"JUSTO, JUAN B. AV.",0.0,LOYOLA,Point (102168.721673862 104185.148158328),-58.439659569675,-34.591541189028,CICLISTA,MOTO,CICLISTA-MOTO,x,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0136526,1,2020,3,3,2020-03-03 00:00:00,9,9,CORRIENTES AV. y SAN MARTIN,1,AVENIDA,SD,CORRIENTES AV.,0.0,SAN MARTIN,Point (108204.560908589 102884.901223398),-58.37385386107,-34.603232007757,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0138351,1,2020,3,3,2020-03-03 00:00:00,18,18,ENTRE RIOS AV. e INDEPENDENCIA AV.,3,AVENIDA,SD,ENTRE RIOS AV.,0.0,INDEPENDENCIA AV.,Point (106566.405396026 101230.397966054),-58.391700259041,-34.618158071252,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0138568,1,2020,3,3,2020-03-03 00:00:00,20,20,"ALVAREZ, DONATO, TTE. GRAL. y NEUQUEN",7,CALLE,SD,"ALVAREZ, DONATO, TTE. GRAL.",0.0,NEUQUEN,Point (100440.2324573 101483.207295739),-58.458499627703,-34.615899734142,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0140751,1,2020,3,4,2020-03-04 00:00:00,14,14,"GARCIA, JUAN AGUSTIN y CHIMBORAZO",11,CALLE,SD,"GARCIA, JUAN AGUSTIN",0.0,CHIMBORAZO,Point (98172.2466485191 102033.579691025),-58.483227657697,-34.61093679692,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0142597,1,2020,3,5,2020-03-05 00:00:00,9,9,ESTADOS UNIDOS y MUÃ‘IZ,5,CALLE,SD,ESTADOS UNIDOS,0.0,MUÃ‘IZ,Point (103392.847362437 100642.814353839),-58.426302137447,-34.623470015266,CICLISTA,TAXI,CICLISTA-TAXI,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0143936,1,2020,3,5,2020-03-05 00:00:00,16,16,"CARRASCO AV. y BELAUSTEGUI, LUIS, DR.",10,AVENIDA,SD,CARRASCO AV.,0.0,"BELAUSTEGUI, LUIS, DR.",Point (97012.979148214 100059.016272015),-58.495874196148,-34.628733518748,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0144534,1,2020,3,5,2020-03-05 00:00:00,7,7,"SAN JUAN BAUTISTA DE LA SALLE AV. y CORREA, GUILLERMO, DR.",9,AVENIDA,SD,SAN JUAN BAUTISTA DE LA SALLE AV.,0.0,"CORREA, GUILLERMO, DR.",Point (98519.9167678064 97245.1050992624),-58.479445693043,-34.654102513527,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0145084,1,2020,3,6,2020-03-06 00:00:00,8,8,"CONDARCO y DIAZ, CESAR, GRAL.",11,CALLE,SD,CONDARCO,0.0,"DIAZ, CESAR, GRAL.",Point (98793.0187717794 101796.463790065),-58.476459751077,-34.613075208427,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0146319,1,2020,3,6,2020-03-06 00:00:00,15,15,TUCUMAN y RECONQUISTA,1,CALLE,SD,TUCUMAN,0.0,RECONQUISTA,Point (108320.351341014 103148.653709396),-58.372594087632,-34.600853507432,CICLISTA,TAXI,CICLISTA-TAXI,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0148537,2,2020,3,7,2020-03-07 00:00:00,17,17,"GARZON, EUGENIO, GRAL. AV. y LARRAZABAL",9,AVENIDA,SD,"GARZON, EUGENIO, GRAL. AV.",0.0,LARRAZABAL,Point (97148.0388174746 96734.7910614913),-58.494412737058,-34.658699686935,CICLISTA,CAMIONETA,CICLISTA-CAMIONETA,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0149573,1,2020,3,8,2020-03-08 00:00:00,13,13,SUPERI y BLANCO ENCALADA,13,CALLE,SD,SUPERI,0.0,BLANCO ENCALADA,Point (99480.3253247839 107121.43247962),-58.468962274174,-34.565074179242,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0149915,1,2020,3,8,2020-03-08 00:00:00,20,20,CORDOBA AV. y GASCON,14,AVENIDA,SD,CORDOBA AV.,0.0,GASCON,Point (103662.913639291 103496.492060194),-58.42336930425,-34.597744873389,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0152130,1,2020,3,9,2020-03-09 00:00:00,14,14,AUSTRIA y DEL LIBERTADOR AV.,2,AVENIDA,SD,AUSTRIA,0.0,DEL LIBERTADOR AV.,Point (106054.021119916 105122.196788204),-58.397314748992,-34.583078872657,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0152993,1,2020,3,9,2020-03-09 00:00:00,19,19,"11 DE SEPTIEMBRE DE 1888 y PEDRAZA, MANUELA",13,CALLE,SD,11 DE SEPTIEMBRE DE 1888,0.0,"PEDRAZA, MANUELA",Point (100329.465753321 109023.46454638),-58.459709820959,-34.547928445654,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0154677,2,2020,3,10,2020-03-10 00:00:00,11,11,FITZ ROY y LOYOLA,15,CALLE,SD,FITZ ROY,0.0,LOYOLA,Point (101928.792630373 104463.827880143),-58.442275515223,-34.589029512041,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0160262,1,2020,3,12,2020-03-12 00:00:00,13,13,CHIVILCOY y SANTO TOME,10,CALLE,SD,CHIVILCOY,0.0,SANTO TOME,Point (96585.2755515813 101851.824399005),-58.500531095742,-34.612571075624,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0160774,1,2020,3,12,2020-03-12 00:00:00,15,15,PARANA y ARENALES,2,CALLE,SD,PARANA,0.0,ARENALES,Point (106855.518398966 103835.18402081),-58.3885686691,-34.59467557819,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0161786,1,2020,3,13,2020-03-13 00:00:00,1,1,"ALVAREZ, JULIAN y HONDURAS",14,CALLE,SD,"ALVAREZ, JULIAN",0.0,HONDURAS,Point (103578.811560786 104037.245854293),-58.424288365316,-34.592870575471,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0165454,1,2020,3,14,2020-03-14 00:00:00,19,19,FONROUGE y TONELERO,9,CALLE,SD,FONROUGE,0.0,TONELERO,Point (95349.4089448299 98699.0452229049),-58.514023468438,-34.640986524586,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0165617,1,2020,3,15,2020-03-15 00:00:00,23,23,DEL LIBERTADOR AV. y SINCLAIR,14,AVENIDA,SD,DEL LIBERTADOR AV.,0.0,SINCLAIR,Point (103813.209708269 106372.037796893),-58.42174360958,-34.571822869962,CICLISTA,TAXI,CICLISTA-TAXI,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0165828,1,2020,3,15,2020-03-15 00:00:00,1,1,RINCON y MORENO,3,CALLE,SD,RINCON,0.0,MORENO,Point (106158.48949585 101805.608974625),-58.396152274017,-34.6129753961,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0166750,1,2020,3,15,2020-03-15 00:00:00,21,21,JUNCAL y LARREA,2,CALLE,SD,JUNCAL,0.0,LARREA,Point (105810.537246005 104132.53820999),-58.399961853587,-34.592001486557,CICLISTA,OBJETO FIJO,CICLISTA-OBJETO FIJO,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0168084,1,2020,3,16,2020-03-16 00:00:00,9,9,"ESCALADA DE SAN MARTIN, R. y PUEYRREDON, HONORIO, DR. AV.",15,CALLE,SD,"ESCALADA DE SAN MARTIN, R.",0.0,"PUEYRREDON, HONORIO, DR. AV.",Point (101103.506071617 103130.696830423),-58.451269580834,-34.601048112329,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0168089,1,2020,3,16,2020-03-16 00:00:00,7,7,"PORCEL DE PERALTA, MANUEL y ARREGUI AV.",10,AVENIDA,SD,"PORCEL DE PERALTA, MANUEL",0.0,ARREGUI AV.,Point (94420.3772972654 100090.664193545),-58.524147067805,-34.628437266016,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0169692,1,2020,3,17,2020-03-17 00:00:00,15,15,MOZART y RIVADAVIA AV.,10,AVENIDA,SD,MOZART,0.0,RIVADAVIA AV.,Point (97356.3837321517 99220.756193461),-58.492131936371,-34.63629087542,CICLISTA,TAXI,CICLISTA-TAXI,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0171000,1,2020,3,17,2020-03-17 00:00:00,17,17,ECHEVERRIA y CERETTI,12,CALLE,SD,ECHEVERRIA,0.0,CERETTI,Point (97651.4066588523 105088.788214128),-58.488897711463,-34.583394735452,CICLISTA,SD,CICLISTA-SD,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0172799,1,2020,3,18,2020-03-18 00:00:00,17,17,"MADERO, EDUARDO AV. y GUEVARA, TRINIDAD",1,AVENIDA,SD,"MADERO, EDUARDO AV.",0.0,"GUEVARA, TRINIDAD",Point (108724.124683169 102928.79394095),-58.368190051971,-34.602832084772,CICLISTA,CAMIONETA,CICLISTA-CAMIONETA,0,0,0,0,x,SD,Lesiones,,,,,,
LC-2020-0173791,1,2020,3,19,2020-03-19 00:00:00,12,12,"BONIFACIO, JOSE y CAMACUA",7,CALLE,SD,"BONIFACIO, JOSE",0.0,CAMACUA,Point (100571.486959754 99796.176256048),-58.457067451228,-34.631107241279,CICLISTA,AUTO,CICLISTA-AUTO,0,x,0,0,x,SD,Lesiones,,,,,,
LC-2020-0174002,1,2020,3,19,2020-03-19 00:00:00,12,12,AZOPARDO y CHILE AV.,1,AVENIDA,SD,AZOPARDO,0.0,CHILE AV.,Point (108779.435478008 101503.022112794),-58.367572401581,-34.615684099544,CICLISTA,CAMIONETA,CICLISTA-CAMIONETA,0,0,0,0,x,SD,Lesiones,,,,,,
